"ID"	"Cell State"
"Patient112"	"S01"
"Patient132"	"S01"
"Patient134"	"S01"
"Patient137"	"S01"
"Patient149"	"S01"
"Patient37"	"S01"
"Patient158"	"S02"
"Patient167"	"S02"
"Patient8"	"S02"
"Patient200"	"S02"
"Patient116"	"S03"
"Patient130"	"S03"
"Patient145"	"S03"
"Patient14"	"S03"
"Patient154"	"S03"
"Patient156"	"S03"
"Patient172"	"S03"
"Patient189"	"S03"
"Patient185"	"S04"
"Patient125"	"S05"
"Patient126"	"S05"
"Patient133"	"S05"
"Patient169"	"S05"
"Patient181"	"S05"
"Patient75"	"S05"
"Patient77"	"S05"
"Patient78"	"S05"
"Patient79"	"S05"
"Patient98"	"S05"
"Patient191"	"S05"
